STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
5,2020-01-01 08:05:02,2020-01-01 08:00:45,CHARLEMONT PLACE,40,31,9,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:10:02,2020-01-01 08:06:53,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:15:02,2020-01-01 08:06:53,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:20:02,2020-01-01 08:17:03,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:25:02,2020-01-01 08:17:03,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:30:02,2020-01-01 08:27:12,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:35:02,2020-01-01 08:34:47,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:40:02,2020-01-01 08:34:47,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:45:02,2020-01-01 08:44:56,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:50:02,2020-01-01 08:44:56,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 08:55:02,2020-01-01 08:44:56,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:00:02,2020-01-01 08:55:05,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:05:02,2020-01-01 08:55:05,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:10:01,2020-01-01 09:05:14,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:15:02,2020-01-01 09:05:14,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:20:02,2020-01-01 09:15:24,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:25:02,2020-01-01 09:15:24,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:30:02,2020-01-01 09:25:33,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:35:02,2020-01-01 09:25:33,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:40:02,2020-01-01 09:35:42,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:45:02,2020-01-01 09:35:42,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:50:02,2020-01-01 09:45:51,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 09:55:02,2020-01-01 09:45:51,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:00:02,2020-01-01 09:56:00,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:05:02,2020-01-01 09:56:00,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:10:02,2020-01-01 10:06:10,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:15:02,2020-01-01 10:06:10,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:20:02,2020-01-01 10:16:19,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:25:02,2020-01-01 10:16:19,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:30:02,2020-01-01 10:25:30,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:35:02,2020-01-01 10:25:30,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:40:27,2020-01-01 10:35:39,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:45:02,2020-01-01 10:35:39,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:50:02,2020-01-01 10:45:48,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 10:55:02,2020-01-01 10:45:48,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:00:02,2020-01-01 10:55:57,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:05:02,2020-01-01 10:55:57,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:10:02,2020-01-01 11:06:06,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:15:03,2020-01-01 11:12:25,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:20:02,2020-01-01 11:12:25,CHARLEMONT PLACE,40,32,8,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:25:02,2020-01-01 11:22:34,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:30:02,2020-01-01 11:22:34,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:35:02,2020-01-01 11:32:44,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:40:02,2020-01-01 11:36:15,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:45:02,2020-01-01 11:36:15,CHARLEMONT PLACE,40,33,7,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:50:02,2020-01-01 11:46:24,CHARLEMONT PLACE,40,34,6,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 11:55:02,2020-01-01 11:53:51,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:00:02,2020-01-01 11:58:47,CHARLEMONT PLACE,40,34,6,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:05:02,2020-01-01 11:58:47,CHARLEMONT PLACE,40,34,6,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:10:02,2020-01-01 12:08:22,CHARLEMONT PLACE,40,34,6,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:15:02,2020-01-01 12:08:22,CHARLEMONT PLACE,40,34,6,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:20:02,2020-01-01 12:17:28,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:25:02,2020-01-01 12:17:28,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:30:03,2020-01-01 12:27:37,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:35:02,2020-01-01 12:27:37,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:40:02,2020-01-01 12:37:47,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:45:02,2020-01-01 12:37:47,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:50:02,2020-01-01 12:47:51,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 12:55:02,2020-01-01 12:47:51,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:00:02,2020-01-01 12:59:56,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:05:02,2020-01-01 13:00:37,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:10:02,2020-01-01 13:05:57,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:15:02,2020-01-01 13:05:57,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:20:03,2020-01-01 13:16:07,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:25:02,2020-01-01 13:16:07,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:30:02,2020-01-01 13:28:21,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:35:02,2020-01-01 13:31:16,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:40:02,2020-01-01 13:31:16,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:45:02,2020-01-01 13:44:28,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:50:02,2020-01-01 13:44:28,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 13:55:02,2020-01-01 13:53:56,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:00:02,2020-01-01 13:53:56,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:05:02,2020-01-01 14:04:05,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:10:01,2020-01-01 14:07:03,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:15:02,2020-01-01 14:07:03,CHARLEMONT PLACE,40,35,5,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:20:02,2020-01-01 14:17:13,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:25:02,2020-01-01 14:21:16,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:30:02,2020-01-01 14:27:24,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:35:02,2020-01-01 14:27:24,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:40:02,2020-01-01 14:38:18,CHARLEMONT PLACE,40,36,4,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:45:02,2020-01-01 14:43:56,CHARLEMONT PLACE,40,37,3,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:50:02,2020-01-01 14:49:58,CHARLEMONT PLACE,40,38,2,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 14:55:02,2020-01-01 14:49:58,CHARLEMONT PLACE,40,38,2,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:00:27,2020-01-01 14:49:58,CHARLEMONT PLACE,40,38,2,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:05:02,2020-01-01 15:00:07,CHARLEMONT PLACE,40,39,1,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:10:02,2020-01-01 15:09:30,CHARLEMONT PLACE,40,39,1,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:15:02,2020-01-01 15:12:00,CHARLEMONT PLACE,40,40,0,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:20:02,2020-01-01 15:12:00,CHARLEMONT PLACE,40,40,0,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:25:02,2020-01-01 15:24:47,CHARLEMONT PLACE,40,38,2,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:30:02,2020-01-01 15:29:55,CHARLEMONT PLACE,40,24,16,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:35:02,2020-01-01 15:30:27,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:40:02,2020-01-01 15:30:27,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:45:02,2020-01-01 15:40:36,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:50:02,2020-01-01 15:40:36,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 15:55:02,2020-01-01 15:50:45,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:00:02,2020-01-01 15:50:45,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:05:27,2020-01-01 16:00:54,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:10:02,2020-01-01 16:00:54,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:15:02,2020-01-01 16:11:03,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:20:02,2020-01-01 16:11:03,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:25:02,2020-01-01 16:21:13,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:30:03,2020-01-01 16:21:13,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:35:02,2020-01-01 16:31:21,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:40:02,2020-01-01 16:38:07,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:45:02,2020-01-01 16:38:07,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:50:02,2020-01-01 16:48:12,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 16:55:02,2020-01-01 16:48:12,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:00:02,2020-01-01 16:58:21,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:05:02,2020-01-01 17:03:09,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:10:02,2020-01-01 17:03:09,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:15:02,2020-01-01 17:13:18,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:20:02,2020-01-01 17:18:24,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:25:02,2020-01-01 17:18:24,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:30:02,2020-01-01 17:28:33,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:35:02,2020-01-01 17:28:33,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:40:02,2020-01-01 17:36:55,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:45:01,2020-01-01 17:44:51,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:50:02,2020-01-01 17:44:51,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 17:55:02,2020-01-01 17:44:51,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:00:02,2020-01-01 17:55:01,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:05:02,2020-01-01 17:55:01,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:10:02,2020-01-01 18:05:10,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:15:02,2020-01-01 18:05:10,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:20:02,2020-01-01 18:15:19,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:25:02,2020-01-01 18:15:19,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:30:02,2020-01-01 18:28:52,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:35:02,2020-01-01 18:33:47,CHARLEMONT PLACE,40,24,16,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:40:02,2020-01-01 18:38:59,CHARLEMONT PLACE,40,24,16,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:45:02,2020-01-01 18:44:20,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:50:02,2020-01-01 18:44:20,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 18:55:02,2020-01-01 18:54:29,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:00:02,2020-01-01 18:57:10,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:05:02,2020-01-01 18:57:10,CHARLEMONT PLACE,40,25,15,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:10:02,2020-01-01 19:07:20,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:15:02,2020-01-01 19:07:20,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:20:02,2020-01-01 19:17:28,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:25:02,2020-01-01 19:17:28,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:30:02,2020-01-01 19:27:38,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:35:02,2020-01-01 19:34:24,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:40:03,2020-01-01 19:34:24,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:45:02,2020-01-01 19:44:18,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:50:02,2020-01-01 19:44:18,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 19:55:02,2020-01-01 19:53:05,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 20:00:02,2020-01-01 19:53:05,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 20:05:03,2020-01-01 20:04:33,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 20:10:02,2020-01-01 20:04:33,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 20:15:02,2020-01-01 20:14:42,CHARLEMONT PLACE,40,26,14,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-01 20:20:02,2020-01-01 20:16:15,CHARLEMONT PLACE,40,27,13,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:05:02,2020-01-03 00:00:00,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:10:02,2020-01-03 00:00:00,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:15:02,2020-01-03 00:10:09,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:20:02,2020-01-03 00:10:09,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:25:02,2020-01-03 00:20:18,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:30:02,2020-01-03 00:20:18,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:35:02,2020-01-03 00:32:20,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:40:02,2020-01-03 00:32:20,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:45:02,2020-01-03 00:44:23,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:50:01,2020-01-03 00:44:23,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 00:55:02,2020-01-03 00:54:31,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:00:02,2020-01-03 00:54:31,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:05:02,2020-01-03 01:04:41,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:10:02,2020-01-03 01:04:41,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:15:02,2020-01-03 01:14:50,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:20:02,2020-01-03 01:14:50,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:25:02,2020-01-03 01:14:50,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:30:02,2020-01-03 01:24:59,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:35:02,2020-01-03 01:24:59,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:40:02,2020-01-03 01:35:08,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:45:02,2020-01-03 01:35:08,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:50:02,2020-01-03 01:45:16,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 01:55:02,2020-01-03 01:45:16,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:00:02,2020-01-03 01:55:25,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:05:02,2020-01-03 01:55:25,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:10:02,2020-01-03 02:05:35,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:15:02,2020-01-03 02:05:35,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:20:02,2020-01-03 02:15:44,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:25:02,2020-01-03 02:15:44,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:30:02,2020-01-03 02:25:53,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:35:02,2020-01-03 02:34:15,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
5,2020-01-03 02:40:02,2020-01-03 02:39:14,CHARLEMONT PLACE,40,15,25,Open,Charlemont Street,53.330662,-6.260177
