STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
21,2020-02-02 15:00:02,2020-02-02 14:59:36,LEINSTER STREET SOUTH,30,0,30,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:05:02,2020-02-02 14:59:36,LEINSTER STREET SOUTH,30,0,30,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:10:02,2020-02-02 15:09:44,LEINSTER STREET SOUTH,30,0,30,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:15:02,2020-02-02 15:14:55,LEINSTER STREET SOUTH,30,1,29,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:20:02,2020-02-02 15:19:28,LEINSTER STREET SOUTH,30,2,28,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:25:27,2020-02-02 15:22:33,LEINSTER STREET SOUTH,30,1,29,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:30:02,2020-02-02 15:22:33,LEINSTER STREET SOUTH,30,1,29,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:35:02,2020-02-02 15:34:39,LEINSTER STREET SOUTH,30,0,30,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:40:02,2020-02-02 15:39:41,LEINSTER STREET SOUTH,30,0,30,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:45:02,2020-02-02 15:40:10,LEINSTER STREET SOUTH,30,1,29,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:50:02,2020-02-02 15:49:25,LEINSTER STREET SOUTH,30,16,14,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 15:55:02,2020-02-02 15:54:46,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:00:02,2020-02-02 15:54:46,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:05:02,2020-02-02 16:04:43,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:10:02,2020-02-02 16:06:47,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:15:02,2020-02-02 16:06:47,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:20:03,2020-02-02 16:16:56,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:25:02,2020-02-02 16:22:52,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:30:02,2020-02-02 16:22:52,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:35:02,2020-02-02 16:32:31,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:40:02,2020-02-02 16:32:31,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:45:02,2020-02-02 16:42:41,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:50:02,2020-02-02 16:48:54,LEINSTER STREET SOUTH,30,19,11,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 16:55:02,2020-02-02 16:52:24,LEINSTER STREET SOUTH,30,19,11,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:00:02,2020-02-02 16:52:24,LEINSTER STREET SOUTH,30,19,11,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:05:02,2020-02-02 17:03:57,LEINSTER STREET SOUTH,30,18,12,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:10:02,2020-02-02 17:03:57,LEINSTER STREET SOUTH,30,18,12,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:15:02,2020-02-02 17:13:08,LEINSTER STREET SOUTH,30,20,10,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:20:02,2020-02-02 17:13:08,LEINSTER STREET SOUTH,30,20,10,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:25:02,2020-02-02 17:23:17,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:30:02,2020-02-02 17:23:17,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:35:02,2020-02-02 17:33:26,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:40:02,2020-02-02 17:38:20,LEINSTER STREET SOUTH,30,20,10,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:45:02,2020-02-02 17:41:15,LEINSTER STREET SOUTH,30,20,10,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:50:02,2020-02-02 17:41:15,LEINSTER STREET SOUTH,30,20,10,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 17:55:02,2020-02-02 17:54:13,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:00:02,2020-02-02 17:54:13,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:05:02,2020-02-02 18:03:45,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:10:02,2020-02-02 18:03:45,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:15:02,2020-02-02 18:13:54,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:20:02,2020-02-02 18:19:28,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:25:02,2020-02-02 18:19:28,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:30:02,2020-02-02 18:29:37,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:35:02,2020-02-02 18:29:37,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:40:01,2020-02-02 18:39:46,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:45:02,2020-02-02 18:39:46,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:50:02,2020-02-02 18:47:41,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 18:55:02,2020-02-02 18:47:41,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:00:02,2020-02-02 18:59:46,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:05:02,2020-02-02 19:02:54,LEINSTER STREET SOUTH,30,22,8,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:10:02,2020-02-02 19:09:37,LEINSTER STREET SOUTH,30,23,7,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:15:02,2020-02-02 19:10:10,LEINSTER STREET SOUTH,30,23,7,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:20:02,2020-02-02 19:18:01,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:25:02,2020-02-02 19:24:55,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:30:02,2020-02-02 19:25:09,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:35:02,2020-02-02 19:25:09,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:40:02,2020-02-02 19:35:18,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:45:02,2020-02-02 19:35:18,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:50:02,2020-02-02 19:45:27,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 19:55:02,2020-02-02 19:54:25,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:00:02,2020-02-02 19:54:25,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:05:02,2020-02-02 20:04:35,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:10:02,2020-02-02 20:04:35,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:15:02,2020-02-02 20:14:43,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:20:02,2020-02-02 20:18:31,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:25:02,2020-02-02 20:18:31,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:30:02,2020-02-02 20:28:40,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:35:02,2020-02-02 20:28:40,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:40:02,2020-02-02 20:38:49,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:45:02,2020-02-02 20:38:49,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:50:02,2020-02-02 20:48:58,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 20:55:02,2020-02-02 20:48:58,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:00:02,2020-02-02 20:59:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:05:02,2020-02-02 20:59:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:10:02,2020-02-02 21:09:17,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:15:02,2020-02-02 21:09:17,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:20:02,2020-02-02 21:17:30,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:25:02,2020-02-02 21:23:06,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:30:02,2020-02-02 21:28:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:35:02,2020-02-02 21:28:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:40:02,2020-02-02 21:35:11,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:45:02,2020-02-02 21:35:11,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:50:02,2020-02-02 21:45:34,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 21:55:02,2020-02-02 21:45:34,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:00:02,2020-02-02 21:55:43,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:05:02,2020-02-02 21:55:43,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:10:02,2020-02-02 22:05:51,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:15:02,2020-02-02 22:05:51,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:20:02,2020-02-02 22:16:01,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:25:02,2020-02-02 22:16:01,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:30:02,2020-02-02 22:26:10,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:35:02,2020-02-02 22:34:27,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:40:02,2020-02-02 22:34:27,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:45:02,2020-02-02 22:44:36,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:50:02,2020-02-02 22:44:36,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 22:55:02,2020-02-02 22:54:45,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:00:02,2020-02-02 22:54:45,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:05:02,2020-02-02 23:04:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:10:02,2020-02-02 23:04:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:15:02,2020-02-02 23:04:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:20:02,2020-02-02 23:15:04,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:25:02,2020-02-02 23:24:47,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:30:02,2020-02-02 23:25:28,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:35:02,2020-02-02 23:25:28,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:40:02,2020-02-02 23:35:37,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:45:02,2020-02-02 23:35:37,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:50:02,2020-02-02 23:45:45,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-02 23:55:02,2020-02-02 23:45:45,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:00:02,2020-02-02 23:55:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:05:03,2020-02-02 23:55:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:10:02,2020-02-03 00:06:04,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:15:02,2020-02-03 00:06:04,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:20:02,2020-02-03 00:16:13,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:25:02,2020-02-03 00:16:13,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:30:02,2020-02-03 00:26:22,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:35:02,2020-02-03 00:31:42,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:40:02,2020-02-03 00:31:42,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:45:02,2020-02-03 00:41:52,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:50:02,2020-02-03 00:41:52,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 00:55:02,2020-02-03 00:52:01,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:00:02,2020-02-03 00:52:01,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:05:02,2020-02-03 01:02:09,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:10:02,2020-02-03 01:02:09,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:15:02,2020-02-03 01:12:19,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:20:02,2020-02-03 01:12:19,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:25:02,2020-02-03 01:22:28,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:30:02,2020-02-03 01:22:28,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:35:01,2020-02-03 01:32:37,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:40:02,2020-02-03 01:32:37,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:45:02,2020-02-03 01:42:46,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:50:02,2020-02-03 01:42:46,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 01:55:02,2020-02-03 01:52:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:00:02,2020-02-03 01:52:55,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:05:02,2020-02-03 02:03:04,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:10:02,2020-02-03 02:03:04,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:15:02,2020-02-03 02:13:13,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:20:02,2020-02-03 02:13:13,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:25:02,2020-02-03 02:23:22,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:30:02,2020-02-03 02:23:22,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:35:02,2020-02-03 02:33:32,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:40:02,2020-02-03 02:33:32,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:45:02,2020-02-03 02:43:41,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:50:02,2020-02-03 02:43:41,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 02:55:02,2020-02-03 02:54:54,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:00:02,2020-02-03 02:54:54,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:05:02,2020-02-03 02:54:54,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:10:02,2020-02-03 03:05:03,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:15:02,2020-02-03 03:05:03,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:20:02,2020-02-03 03:15:12,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:25:02,2020-02-03 03:15:12,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:30:02,2020-02-03 03:25:21,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:35:02,2020-02-03 03:25:21,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:40:02,2020-02-03 03:35:31,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:45:02,2020-02-03 03:35:31,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:50:03,2020-02-03 03:45:40,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 03:55:02,2020-02-03 03:45:40,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:00:02,2020-02-03 03:55:49,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:05:02,2020-02-03 04:03:59,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:10:02,2020-02-03 04:03:59,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:15:02,2020-02-03 04:14:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:20:02,2020-02-03 04:14:07,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:25:02,2020-02-03 04:24:17,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:30:02,2020-02-03 04:24:17,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:35:02,2020-02-03 04:34:26,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:40:02,2020-02-03 04:34:26,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:45:02,2020-02-03 04:44:35,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:50:02,2020-02-03 04:44:35,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 04:55:02,2020-02-03 04:54:44,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:00:02,2020-02-03 04:54:44,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:05:02,2020-02-03 05:01:28,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:10:02,2020-02-03 05:01:28,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:15:02,2020-02-03 05:11:37,LEINSTER STREET SOUTH,30,29,1,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:20:03,2020-02-03 05:11:37,LEINSTER STREET SOUTH,30,29,1,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:25:02,2020-02-03 05:21:47,LEINSTER STREET SOUTH,30,29,1,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:30:02,2020-02-03 05:26:53,LEINSTER STREET SOUTH,30,28,2,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:35:02,2020-02-03 05:33:38,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:40:02,2020-02-03 05:33:38,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:45:02,2020-02-03 05:43:47,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:50:03,2020-02-03 05:43:47,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 05:55:02,2020-02-03 05:53:56,LEINSTER STREET SOUTH,30,27,3,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:00:02,2020-02-03 05:56:29,LEINSTER STREET SOUTH,30,26,4,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:05:02,2020-02-03 06:04:37,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:10:02,2020-02-03 06:09:32,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:15:02,2020-02-03 06:10:05,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:20:02,2020-02-03 06:10:05,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:25:02,2020-02-03 06:24:33,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:30:02,2020-02-03 06:28:19,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:35:02,2020-02-03 06:28:19,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:40:02,2020-02-03 06:38:28,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:45:02,2020-02-03 06:38:28,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:50:02,2020-02-03 06:48:37,LEINSTER STREET SOUTH,30,25,5,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 06:55:02,2020-02-03 06:53:54,LEINSTER STREET SOUTH,30,23,7,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 07:00:02,2020-02-03 06:56:29,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 07:05:02,2020-02-03 07:03:58,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
21,2020-02-03 07:10:02,2020-02-03 07:07:20,LEINSTER STREET SOUTH,30,21,9,Open,Leinster Street South,53.342178,-6.254485
